X (g),Y (g),Z (g),Timestamp
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.94,-0.08,0.28,2025-02-11 11:07:21
0.94,-0.08,0.28,2025-02-11 11:07:21
0.95,-0.08,0.28,2025-02-11 11:07:21
0.95,-0.07,0.28,2025-02-11 11:07:21
0.95,-0.08,0.28,2025-02-11 11:07:21
0.96,-0.08,0.28,2025-02-11 11:07:21
0.96,-0.08,0.28,2025-02-11 11:07:21
0.96,-0.07,0.28,2025-02-11 11:07:21
0.96,-0.06,0.29,2025-02-11 11:07:21
0.96,-0.06,0.29,2025-02-11 11:07:21
0.96,-0.06,0.3,2025-02-11 11:07:21
0.96,-0.06,0.3,2025-02-11 11:07:21
0.95,-0.05,0.3,2025-02-11 11:07:21
0.95,-0.05,0.3,2025-02-11 11:07:21
0.95,-0.05,0.3,2025-02-11 11:07:21
0.94,-0.05,0.3,2025-02-11 11:07:21
0.94,-0.05,0.3,2025-02-11 11:07:21
0.94,-0.05,0.29,2025-02-11 11:07:21
0.94,-0.06,0.29,2025-02-11 11:07:21
0.93,-0.07,0.28,2025-02-11 11:07:21
0.93,-0.08,0.27,2025-02-11 11:07:21
0.93,-0.1,0.26,2025-02-11 11:07:21
0.92,-0.1,0.25,2025-02-11 11:07:21
0.92,-0.11,0.24,2025-02-11 11:07:21
0.92,-0.12,0.23,2025-02-11 11:07:21
0.92,-0.12,0.23,2025-02-11 11:07:21
0.92,-0.12,0.23,2025-02-11 11:07:21
0.92,-0.12,0.23,2025-02-11 11:07:21
0.93,-0.12,0.24,2025-02-11 11:07:21
0.92,-0.11,0.25,2025-02-11 11:07:21
0.93,-0.12,0.25,2025-02-11 11:07:21
0.93,-0.12,0.26,2025-02-11 11:07:21
0.94,-0.11,0.27,2025-02-11 11:07:21
0.93,-0.11,0.27,2025-02-11 11:07:21
0.93,-0.1,0.28,2025-02-11 11:07:21
0.93,-0.1,0.28,2025-02-11 11:07:21
0.93,-0.09,0.29,2025-02-11 11:07:21
0.93,-0.08,0.3,2025-02-11 11:07:21
0.93,-0.07,0.3,2025-02-11 11:07:21
0.94,-0.07,0.31,2025-02-11 11:07:21
0.94,-0.06,0.31,2025-02-11 11:07:21
0.94,-0.06,0.3,2025-02-11 11:07:21
0.94,-0.06,0.3,2025-02-11 11:07:21
0.94,-0.06,0.29,2025-02-11 11:07:21
0.94,-0.06,0.29,2025-02-11 11:07:21
0.94,-0.07,0.28,2025-02-11 11:07:21
0.94,-0.07,0.28,2025-02-11 11:07:21
0.94,-0.08,0.28,2025-02-11 11:07:21
0.94,-0.08,0.27,2025-02-11 11:07:21
0.95,-0.08,0.27,2025-02-11 11:07:21
0.95,-0.08,0.27,2025-02-11 11:07:21
0.95,-0.08,0.28,2025-02-11 11:07:21
0.95,-0.08,0.28,2025-02-11 11:07:21
0.94,-0.08,0.28,2025-02-11 11:07:21
0.95,-0.08,0.28,2025-02-11 11:07:21
0.95,-0.07,0.28,2025-02-11 11:07:21
0.95,-0.07,0.29,2025-02-11 11:07:21
0.94,-0.07,0.29,2025-02-11 11:07:21
0.94,-0.06,0.29,2025-02-11 11:07:21
0.94,-0.06,0.29,2025-02-11 11:07:21
0.95,-0.05,0.29,2025-02-11 11:07:21
0.95,-0.05,0.29,2025-02-11 11:07:21
0.95,-0.04,0.3,2025-02-11 11:07:21
0.95,-0.04,0.3,2025-02-11 11:07:21
0.95,-0.04,0.3,2025-02-11 11:07:21
0.95,-0.05,0.3,2025-02-11 11:07:21
0.95,-0.05,0.29,2025-02-11 11:07:21
0.94,-0.06,0.29,2025-02-11 11:07:21
0.94,-0.06,0.29,2025-02-11 11:07:21
0.94,-0.07,0.28,2025-02-11 11:07:21
0.93,-0.07,0.28,2025-02-11 11:07:21
0.93,-0.08,0.28,2025-02-11 11:07:21
