X (g),Y (g),Z (g),Timestamp
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.25,2025-02-11 11:08:10
0.95,-0.05,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.05,0.25,2025-02-11 11:08:10
0.95,-0.05,0.25,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.94,-0.05,0.26,2025-02-11 11:08:10
0.94,-0.05,0.25,2025-02-11 11:08:10
0.94,-0.05,0.25,2025-02-11 11:08:10
0.94,-0.04,0.25,2025-02-11 11:08:10
0.94,-0.04,0.25,2025-02-11 11:08:10
0.94,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.94,-0.04,0.25,2025-02-11 11:08:10
0.94,-0.04,0.25,2025-02-11 11:08:10
0.94,-0.04,0.25,2025-02-11 11:08:10
0.94,-0.03,0.25,2025-02-11 11:08:10
0.95,-0.03,0.25,2025-02-11 11:08:10
0.95,-0.03,0.25,2025-02-11 11:08:10
0.95,-0.04,0.25,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.94,-0.05,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.94,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.94,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.94,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.95,-0.04,0.26,2025-02-11 11:08:10
0.94,-0.03,0.27,2025-02-11 11:08:11
0.94,-0.02,0.27,2025-02-11 11:08:11
0.95,-0.01,0.28,2025-02-11 11:08:11
0.96,-0.01,0.28,2025-02-11 11:08:11
0.97,-0.01,0.27,2025-02-11 11:08:11
0.98,-0.02,0.26,2025-02-11 11:08:11
0.98,-0.01,0.26,2025-02-11 11:08:11
0.98,-0.0,0.26,2025-02-11 11:08:11
0.98,0.01,0.28,2025-02-11 11:08:11
0.97,0.02,0.29,2025-02-11 11:08:11
0.96,0.02,0.29,2025-02-11 11:08:11
0.95,0.04,0.28,2025-02-11 11:08:11
0.94,0.06,0.28,2025-02-11 11:08:11
0.93,0.09,0.27,2025-02-11 11:08:11
0.93,0.11,0.26,2025-02-11 11:08:11
0.93,0.08,0.25,2025-02-11 11:08:11
0.93,0.04,0.24,2025-02-11 11:08:11
0.94,0.01,0.23,2025-02-11 11:08:11
0.93,-0.0,0.22,2025-02-11 11:08:11
0.94,-0.02,0.22,2025-02-11 11:08:11
0.93,-0.03,0.22,2025-02-11 11:08:11
0.93,-0.04,0.21,2025-02-11 11:08:11
0.93,-0.05,0.21,2025-02-11 11:08:11
0.92,-0.05,0.21,2025-02-11 11:08:11
0.93,-0.04,0.21,2025-02-11 11:08:11
0.93,-0.02,0.22,2025-02-11 11:08:11
0.93,-0.02,0.22,2025-02-11 11:08:11
0.93,-0.01,0.23,2025-02-11 11:08:11
0.93,0.0,0.24,2025-02-11 11:08:11
0.93,0.02,0.25,2025-02-11 11:08:11
0.91,0.06,0.27,2025-02-11 11:08:11
0.9,0.06,0.28,2025-02-11 11:08:11
0.89,0.07,0.29,2025-02-11 11:08:11
0.87,0.1,0.29,2025-02-11 11:08:11
0.86,0.1,0.29,2025-02-11 11:08:11
0.84,0.1,0.29,2025-02-11 11:08:11
